gender,age,stress_experience,heartbeat_palpitations,anxiety_tension,sleep_problems,restlessness,headaches,irritability,concentration_problems,sadness_low_mood,health_issues,loneliness_isolation,academic_overload,peer_competition,relationship_stress,work_environment,lack_relaxation_time,home_environment,low_academic_confidence,subject_confidence,academic_conflicts,class_attendance,weight_changes,Exam_Stress_Level,Attendance_Percentage,Academic_Workload,Academic_Confidence_Level,Subject_Wise_Confidence,Study_Effectiveness,Study_Fatigue_Index,Learning_Disruption_Score,Motivation_Level,Exam_Anxiety_Level
0,20,2,2,1,4,4,3,4,1,3,4,2,1,3,4,4,2,3,4,3,3,3,2,1,60,1,2,3,1,3,4,3.5,1.5
0,21,2,2,1,4,4,4,1,1,1,1,5,4,1,1,1,2,1,3,3,2,2,2,1,40,4,3,3,1,3,2.5,3,1.5
0,21,3,2,3,2,1,1,2,2,4,4,3,4,2,3,3,3,3,3,1,2,2,1,1,40,4,3,1,2.5,2.5,1.5,2.5,3
0,19,2,3,3,5,5,5,5,5,5,5,4,4,4,2,3,2,3,5,5,5,3,1,0,60,4,1,5,4,3.5,5,1.5,2.5
0,19,2,2,3,2,3,3,4,3,2,1,2,5,4,3,2,2,3,2,1,2,2,1,1,40,5,4,1,3,2,3.5,4,2.5
1,19,4,2,1,2,2,2,4,4,5,5,3,1,1,2,1,3,2,2,1,3,4,1,1,80,1,4,1,2.5,2.5,3,2,2.5
1,19,3,4,3,5,4,1,1,1,3,3,2,3,3,3,3,4,4,3,3,3,3,1,1,60,3,3,3,2,4.5,2.5,3.5,3
1,19,3,2,4,4,4,4,3,4,2,1,1,1,2,1,1,1,2,3,2,3,2,2,1,40,1,3,2,4,2.5,3.5,4.5,3.5
0,20,2,2,4,3,3,3,3,3,3,3,3,1,1,4,1,2,1,1,1,1,1,3,1,20,1,5,1,3.5,2.5,3,3,3
0,17,4,4,3,5,1,2,2,1,1,2,1,1,3,2,2,2,1,1,2,2,2,1,1,40,1,5,2,2,3.5,1.5,5,3.5
0,19,3,4,3,3,2,2,4,3,1,1,2,2,1,1,1,1,1,2,3,2,3,1,1,60,2,4,3,3,2,3,4.5,3
1,17,3,3,4,3,2,3,3,3,4,1,1,2,4,3,2,3,1,1,3,2,5,2,1,100,2,5,3,3.5,3,2.5,3.5,3.5
1,19,4,2,1,2,2,2,4,4,5,5,3,1,1,2,1,3,2,2,1,3,4,1,1,80,1,4,1,2.5,2.5,3,2,2.5
0,41,2,1,4,2,4,1,1,4,3,3,1,3,3,1,2,1,5,1,2,2,4,2,1,80,3,5,2,4,1.5,2.5,4,3
0,20,5,4,3,1,2,3,4,1,2,3,2,3,4,3,2,4,1,1,1,1,2,1,1,40,3,5,1,2,2.5,3,4,4
1,21,3,3,4,3,2,2,3,5,2,1,3,2,4,1,4,3,3,4,3,4,5,3,1,100,2,2,3,4.5,3,2.5,3.5,3.5
0,20,5,4,2,3,4,1,3,2,5,4,4,2,1,2,4,4,2,3,4,2,4,2,1,80,2,3,4,2,3.5,3.5,1.5,3.5
1,19,2,3,2,5,4,3,1,2,2,3,2,1,2,1,1,3,2,2,5,4,5,3,1,100,1,4,5,2,4,2.5,4,2
0,21,5,4,4,4,2,4,4,4,2,3,2,4,2,1,3,1,4,1,1,4,4,4,1,80,4,5,1,4,2.5,3,4,4.5
0,18,4,2,1,3,3,1,1,2,1,5,1,2,1,4,2,3,4,4,1,1,5,2,1,100,2,2,1,1.5,3,2,5,2.5
0,20,4,3,2,1,1,1,1,2,4,4,3,3,2,2,3,4,2,3,5,1,3,1,1,60,3,3,5,2,2.5,1,2.5,3
0,17,1,1,2,5,3,3,2,1,2,3,5,3,3,3,3,4,3,3,4,2,5,3,1,100,3,3,4,1.5,4.5,2.5,2.5,1.5
0,17,3,3,4,3,2,3,3,4,1,4,4,4,3,3,2,3,4,4,1,2,5,2,1,100,4,2,1,4,3,2.5,3.5,3.5
0,19,1,2,1,4,4,2,4,3,2,3,1,2,2,3,1,1,3,2,2,2,4,1,1,80,2,4,2,2,2.5,4,4.5,1
1,18,3,3,2,4,3,1,1,4,5,4,2,2,4,2,1,3,5,2,2,5,5,2,1,100,2,4,2,3,3.5,2,2.5,2.5
0,19,1,2,1,5,4,5,5,4,4,2,1,3,2,2,3,2,1,2,3,3,4,3,1,80,3,4,3,2.5,3.5,4.5,3.5,1
0,20,2,3,3,4,3,3,2,1,2,1,2,3,2,3,3,4,3,4,2,3,3,3,1,60,3,2,2,2,4,2.5,4,2.5
1,20,1,1,2,3,4,3,2,3,4,5,1,1,3,2,1,2,3,3,3,4,3,1,1,60,1,3,3,2.5,2.5,3,3.5,1.5
0,17,3,3,4,3,2,3,3,4,1,4,4,4,3,3,2,3,4,4,1,2,5,2,1,100,4,2,1,4,3,2.5,3.5,3.5
0,20,3,4,2,4,2,3,3,3,3,3,1,2,3,2,1,3,2,2,5,3,1,2,1,20,2,4,5,2.5,3.5,2.5,4,2.5
0,20,4,1,1,3,2,4,3,3,3,2,2,4,1,1,1,2,2,3,4,4,3,4,1,60,4,3,4,2,2.5,2.5,3.5,2.5
0,21,4,4,2,3,3,2,5,3,4,3,5,5,5,5,5,1,1,4,1,1,2,1,1,40,5,2,1,2.5,2,4,1.5,3
0,21,2,3,4,1,2,3,3,2,3,3,3,3,1,1,2,5,2,3,2,3,4,2,1,80,3,3,2,3,3,2.5,3,3
1,19,4,1,2,1,1,1,1,3,1,2,1,2,1,3,3,2,2,5,5,5,3,5,1,60,2,1,5,2.5,1.5,1,5,3
1,20,4,5,2,1,2,3,3,3,3,4,1,1,3,3,4,2,1,5,1,3,5,4,1,100,1,1,1,2.5,1.5,2.5,4,3
0,19,3,2,4,4,4,4,3,4,3,4,4,3,3,3,3,1,2,3,2,3,2,2,1,40,3,3,2,4,2.5,3.5,2.5,3.5
0,19,3,4,2,3,3,2,3,3,2,2,3,4,3,4,3,3,2,2,2,2,5,5,1,100,4,4,2,2.5,3,3,3.5,2.5
1,20,5,3,3,4,2,3,3,3,1,1,3,2,5,3,3,5,5,3,3,3,4,3,1,80,2,3,3,3,4.5,2.5,4,4
0,20,4,2,1,4,4,4,1,2,1,2,3,3,1,1,2,3,1,3,4,2,3,3,1,60,3,3,4,1.5,3.5,2.5,4,2.5
0,19,4,4,2,2,2,2,5,2,2,2,2,2,1,2,2,3,3,1,1,3,4,2,1,80,2,5,1,2,2.5,3.5,4,3
0,20,2,1,5,1,5,4,2,4,3,1,2,1,4,1,3,4,4,1,3,4,1,2,1,20,1,5,3,4.5,2.5,3.5,3.5,3.5
1,21,3,2,2,2,4,3,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,40,2,4,2,2,2,2.5,4.5,2.5
0,18,3,3,4,3,2,1,2,1,2,1,2,1,1,1,2,1,1,5,5,4,4,3,1,80,1,1,5,2.5,2,2,4,3.5
0,18,3,3,4,3,2,2,4,1,1,1,2,3,2,3,3,4,3,4,2,2,4,3,1,80,3,2,2,2.5,3.5,3,4.5,3.5
0,17,3,2,2,1,2,1,1,2,1,1,1,2,1,1,1,5,3,1,1,2,4,3,2,80,2,5,1,2,3,1.5,5,2.5
0,21,2,5,2,2,1,4,1,1,3,3,3,4,2,1,3,3,4,3,2,2,3,2,1,60,4,3,2,1.5,2.5,1,3,2
0,20,4,1,3,4,4,4,2,2,2,4,1,1,1,1,5,4,5,5,5,5,3,2,1,60,1,1,5,2.5,4,3,4.5,3.5
1,20,3,2,3,4,4,4,1,1,1,1,3,2,1,1,2,4,3,4,3,3,3,1,1,60,2,2,3,2,4,2.5,4,3
0,20,5,3,5,1,1,1,1,5,1,2,1,1,2,2,3,2,4,4,4,2,3,5,1,60,1,2,4,5,1.5,1,5,5
0,19,5,5,2,2,3,1,1,1,1,5,4,4,4,2,3,4,2,3,2,5,5,2,1,100,4,3,2,1.5,3,2,3.5,3.5
1,17,1,2,4,4,3,2,3,3,4,4,2,3,2,4,3,2,5,3,1,1,1,1,1,20,3,3,1,3.5,3,3,3,2.5
0,19,4,5,4,4,2,3,2,2,1,1,1,1,1,2,3,1,2,3,1,3,5,3,1,100,1,3,1,3,2.5,2,5,4
0,19,1,1,1,1,1,1,3,2,3,1,2,3,2,4,3,2,4,2,2,3,4,4,1,80,3,4,2,1.5,1.5,2,3.5,1
0,20,2,2,4,3,3,3,3,3,3,3,3,1,1,4,1,2,1,1,1,1,1,3,1,20,1,5,1,3.5,2.5,3,3,3
0,19,3,4,3,3,2,2,4,3,1,1,2,2,1,1,1,1,1,2,3,2,3,1,1,60,2,4,3,3,2,3,4.5,3
0,20,3,2,2,2,1,2,3,4,4,2,3,2,3,1,2,4,4,4,2,3,2,1,1,40,2,2,2,3,3,2,2.5,2.5
0,18,4,4,3,4,3,3,5,2,2,3,1,1,1,2,2,3,1,1,2,3,5,2,1,100,1,5,2,2.5,3.5,4,4.5,3.5
0,19,1,3,2,5,5,5,5,5,5,5,1,4,2,3,1,1,2,2,1,2,3,2,1,60,4,4,1,3.5,3,5,3,1.5
1,19,4,2,1,2,3,2,1,1,2,1,2,5,2,5,5,5,5,5,3,5,4,2,1,80,5,1,3,1,3.5,2,4,2.5
0,14,2,2,1,4,2,3,5,3,2,2,2,2,3,5,2,5,4,3,1,2,4,1,1,80,2,3,1,2,4.5,3.5,4,1.5
0,18,1,1,1,1,1,1,1,1,2,2,2,1,3,2,2,3,2,1,2,1,1,2,2,20,1,5,2,1,2,1,4,1
1,21,3,3,4,3,2,2,3,5,2,1,3,2,4,1,4,3,3,4,3,4,5,3,1,100,2,2,3,4.5,3,2.5,3.5,3.5
1,19,1,2,1,4,4,2,4,1,3,3,2,1,1,1,2,3,3,2,2,2,4,1,1,80,1,4,2,1,3.5,4,3.5,1
0,20,2,2,5,3,2,3,1,4,3,3,4,4,1,5,3,3,1,2,1,1,2,3,1,40,4,4,1,4.5,3,1.5,2.5,3.5
0,21,4,1,1,5,5,1,5,5,2,3,3,2,3,1,1,5,2,1,4,4,3,3,1,60,2,5,4,3,5,5,3.5,2.5
0,20,3,3,1,3,3,2,1,1,1,2,3,4,1,2,4,1,1,5,2,1,4,2,1,80,4,1,2,1,2,2,4,2
1,20,4,3,3,3,5,3,4,4,1,2,1,2,3,2,1,2,2,3,2,5,1,5,1,20,2,3,2,3.5,2.5,4.5,5,3.5
0,41,2,1,1,1,2,1,1,2,2,1,2,1,2,1,1,2,3,1,3,2,4,2,2,80,1,5,3,1.5,1.5,1.5,4,1.5
1,21,4,4,4,1,4,4,4,4,2,2,3,2,3,4,5,2,2,3,5,3,4,2,1,80,2,3,5,4,1.5,4,3.5,4
1,21,4,4,4,4,4,5,5,5,1,5,2,5,3,5,5,5,5,1,3,5,4,3,0,80,5,5,3,4.5,4.5,4.5,4.5,4
1,22,4,2,2,3,2,1,3,5,3,3,1,4,4,2,3,2,3,4,5,4,2,3,1,40,4,2,5,3.5,2.5,2.5,4,3
1,19,2,3,3,4,1,2,2,3,1,2,4,3,1,1,5,1,1,1,1,4,5,2,1,100,3,5,1,3,2.5,1.5,3.5,2.5
0,20,3,3,1,1,2,1,3,1,2,4,4,4,2,2,2,3,4,2,4,5,4,1,1,80,4,4,4,1,2,2.5,3,2
0,20,4,3,1,3,1,1,2,3,3,2,1,3,1,1,1,2,2,4,4,5,4,1,1,80,3,2,4,2,2.5,1.5,4,2.5
1,18,3,3,2,4,3,1,1,4,5,4,2,2,4,2,1,3,5,2,2,5,5,2,1,100,2,4,2,3,3.5,2,2.5,2.5
0,21,3,2,3,2,1,2,3,3,2,3,4,2,5,2,3,3,3,3,1,2,2,1,1,40,2,3,1,3,2.5,2,3,3
0,20,3,4,3,2,3,3,4,1,3,1,2,2,3,2,3,1,2,3,2,4,4,4,1,80,2,3,2,2,1.5,3.5,3.5,3
0,18,2,3,1,2,1,4,2,1,2,4,1,1,5,5,4,3,2,3,2,2,2,4,1,40,1,3,2,1,2.5,1.5,4.5,1.5
0,19,1,3,2,3,4,1,1,1,1,2,3,1,4,2,3,5,4,4,1,5,5,3,1,100,1,2,1,1.5,4,2.5,4,1.5
0,19,2,3,2,5,4,3,1,2,3,5,4,4,3,5,4,3,2,2,5,4,5,3,1,100,4,4,5,2,4,2.5,2.5,2
0,19,3,4,1,3,3,4,2,3,3,3,1,1,3,2,3,3,3,5,5,3,3,3,1,60,1,1,5,2,3,2.5,4,2
1,21,3,4,1,4,4,3,2,3,4,4,4,3,3,3,3,1,2,3,2,3,1,2,1,20,3,3,2,2,2.5,3,2,2
0,19,2,3,1,2,1,2,1,1,3,2,4,5,3,2,5,4,4,2,2,1,2,1,1,40,5,4,2,1,3,1,2.5,1.5
0,21,3,3,3,1,1,1,2,1,2,3,2,3,5,3,3,4,2,2,4,4,4,2,1,80,3,4,4,2,2.5,1.5,4,3
0,19,3,2,1,2,3,4,4,3,3,5,4,1,4,1,2,3,2,2,2,3,2,2,1,40,1,4,2,2,2.5,3.5,2.5,2
0,19,1,3,1,5,1,1,3,1,2,1,2,1,3,1,2,2,5,4,5,2,3,2,1,60,1,2,5,1,3.5,2,4,1
1,19,2,1,4,5,2,5,3,1,2,3,5,2,1,3,4,1,2,4,3,2,4,2,1,80,2,2,3,2.5,3,2.5,2.5,3
1,20,3,2,4,4,4,3,3,2,2,3,2,2,3,3,3,4,2,5,2,3,2,1,1,40,2,1,2,3,4,3.5,4,3.5
0,19,1,3,4,3,3,3,4,4,1,3,1,1,2,1,1,2,2,2,2,2,2,4,1,40,1,4,2,4,2.5,3.5,5,2.5
0,19,3,2,2,3,4,2,3,2,4,1,1,2,2,3,1,1,2,3,1,1,1,1,1,20,2,3,1,2,2,3.5,3.5,2.5
1,19,2,3,2,5,4,3,1,2,2,3,2,1,2,1,1,3,2,2,5,4,5,3,1,100,1,4,5,2,4,2.5,4,2
0,19,2,3,3,2,2,3,5,2,1,2,5,2,5,1,2,2,3,1,3,3,3,2,1,60,2,5,3,2.5,2,3.5,3,2.5
0,18,2,1,4,3,3,3,3,3,3,2,1,3,2,3,2,2,3,2,2,3,5,2,1,100,3,4,2,3.5,2.5,3,4,3
0,18,1,1,1,5,3,1,3,5,4,2,1,3,4,3,3,4,4,1,2,1,4,3,1,80,3,5,2,3,4.5,3,3.5,1
0,21,2,1,2,3,1,3,3,3,4,1,2,4,1,1,2,2,3,2,2,3,3,2,1,60,4,4,2,2.5,2.5,2,3,2
0,19,4,5,4,2,5,3,2,3,2,2,2,1,3,1,3,2,2,2,2,1,3,2,1,60,1,4,2,3.5,2,3.5,4,4
1,20,3,4,3,2,2,2,1,2,3,2,1,1,2,1,5,2,2,4,4,4,4,4,1,80,1,2,4,2.5,2,1.5,4,3
0,18,4,2,5,3,3,1,2,3,2,2,2,2,1,4,3,1,3,3,1,3,5,3,1,100,2,3,1,4,2,2.5,4,4.5
0,19,2,1,2,3,1,3,2,5,3,2,3,1,1,1,3,5,3,5,5,4,3,3,1,60,1,1,5,3.5,4,1.5,3,2
0,19,3,2,2,5,5,5,5,3,3,3,1,2,1,2,1,2,2,1,2,3,4,3,1,80,2,5,2,2.5,3.5,5,4,2.5
1,19,3,4,3,3,2,2,3,5,3,1,2,3,5,2,3,2,4,1,2,2,3,1,1,60,3,5,2,4,2.5,2.5,3.5,3
0,21,2,3,2,2,3,4,5,1,1,3,2,1,2,1,2,3,2,3,2,3,4,2,1,80,1,3,2,1.5,2.5,4,4.5,2
1,19,2,3,2,2,1,1,1,1,2,1,3,4,2,1,2,3,2,3,4,2,5,2,1,100,4,3,4,1.5,2.5,1,3.5,2
1,20,2,2,2,3,2,2,2,3,2,3,1,1,1,1,3,1,1,1,2,3,4,2,1,80,1,5,2,2.5,2,2,4.5,2
0,19,2,2,3,1,2,1,1,2,2,3,2,1,2,3,5,4,3,1,1,2,2,1,1,40,1,5,1,2.5,2.5,1.5,4,2.5
1,21,4,4,4,4,4,5,5,5,1,5,2,5,3,5,5,5,5,1,3,5,4,3,0,80,5,5,3,4.5,4.5,4.5,4.5,4
0,19,2,2,3,4,1,4,4,4,4,2,2,3,2,3,2,5,2,2,3,2,5,5,1,100,3,4,3,3.5,4.5,2.5,3,2.5
0,20,2,3,2,1,2,2,4,2,5,2,2,3,5,3,1,1,2,3,2,2,3,2,1,60,3,3,2,2,1,3,2.5,2
0,19,2,1,2,1,4,2,3,1,2,2,3,1,1,3,3,2,2,3,3,2,2,3,1,40,1,3,3,1.5,1.5,3.5,3.5,2
1,19,4,4,2,3,2,3,3,3,3,3,3,3,3,3,2,2,2,2,3,4,2,3,1,40,3,4,3,2.5,2.5,2.5,3,3
0,21,2,5,3,4,4,4,1,5,5,2,3,3,2,3,1,1,5,2,1,5,1,1,1,20,3,4,1,4,2.5,2.5,2,2.5
0,22,2,3,4,2,2,4,4,2,4,4,4,2,3,4,4,2,2,3,4,1,5,4,1,100,2,3,4,3,2,3,2,3
1,18,2,4,1,2,2,3,2,3,5,2,2,2,1,1,2,3,3,1,1,2,1,2,1,20,2,5,1,2,2.5,2,2.5,1.5
1,19,2,3,2,1,5,2,3,1,1,4,4,2,4,1,3,2,1,1,3,3,3,3,1,60,2,5,3,1.5,1.5,4,3.5,2
1,19,2,1,3,2,2,3,3,4,3,2,2,1,1,1,1,1,4,3,2,3,1,2,1,20,1,3,2,3.5,1.5,2.5,3.5,2.5
1,19,4,4,1,3,4,2,1,2,2,3,2,1,2,3,2,2,3,5,5,2,4,2,1,80,1,1,5,1.5,2.5,2.5,4,2.5
0,20,3,2,5,3,3,3,5,5,1,2,1,3,3,3,4,4,1,4,3,1,4,1,1,80,3,2,3,5,3.5,4,5,4
1,17,3,3,4,4,3,4,5,2,1,4,4,4,3,3,2,3,2,2,3,4,3,2,1,60,4,4,3,3,3.5,4,3.5,3.5
0,21,4,2,2,4,1,2,5,5,3,5,2,5,5,5,1,2,5,3,2,5,4,3,1,80,5,3,2,3.5,3,3,3.5,3
0,19,3,4,2,3,2,2,4,3,5,3,2,1,2,4,1,1,5,4,3,2,3,3,1,60,1,2,3,2.5,2,3,2.5,2.5
1,20,2,2,2,3,4,3,2,3,2,4,5,4,4,4,4,5,5,1,3,3,4,1,1,80,4,5,3,2.5,4,3,2.5,2
0,21,5,1,5,4,1,1,1,2,3,3,2,1,3,1,2,1,2,2,4,2,3,1,1,60,1,4,4,3.5,2.5,1,3.5,5
0,20,2,2,2,3,4,3,2,3,2,3,2,3,2,4,2,3,4,5,3,3,4,1,1,80,3,1,3,2.5,3,3,4,2
0,19,3,3,1,2,2,2,3,1,2,3,2,1,2,1,2,3,3,3,2,2,2,2,1,40,1,3,2,1,2.5,2.5,4,2
0,20,3,2,3,4,2,5,5,4,3,3,5,3,3,3,2,3,2,1,1,2,5,3,1,100,3,5,1,3.5,3.5,3.5,2,3
0,19,4,4,4,3,4,3,2,2,3,4,1,1,1,1,3,1,1,3,4,3,5,3,1,100,1,3,4,3,2,3,4,4
0,20,4,3,2,4,4,4,2,1,2,1,1,4,1,1,2,3,2,4,1,5,1,5,1,20,4,2,1,1.5,3.5,3,4.5,3
1,20,5,1,3,2,2,3,1,2,1,2,3,2,3,5,4,3,4,2,5,5,5,1,1,100,2,4,5,2.5,2.5,1.5,4,4
1,21,4,2,2,5,4,4,2,3,3,4,1,3,2,2,4,2,3,2,4,2,2,3,1,40,3,4,4,2.5,3.5,3,4,3
1,20,3,2,2,2,2,1,5,3,3,3,3,2,3,5,1,3,5,2,2,3,2,1,1,40,2,4,2,2.5,2.5,3.5,3,2.5
1,19,2,3,3,1,2,2,4,3,1,2,1,4,1,2,4,4,1,1,5,4,4,1,1,80,4,5,5,3,2.5,3,5,2.5
1,20,3,2,2,2,1,3,2,1,1,1,1,2,1,1,2,2,1,1,5,4,4,2,2,80,2,5,5,1.5,2,1.5,5,2.5
0,20,2,2,3,4,3,2,3,3,2,2,1,2,2,2,2,4,1,3,4,3,3,3,1,60,2,3,4,3,4,3,4.5,2.5
1,19,3,4,1,2,2,1,3,4,4,1,3,3,2,1,1,1,2,3,3,2,3,3,1,60,3,3,3,2.5,1.5,2.5,2.5,2
0,18,3,2,2,2,2,2,3,3,1,2,3,2,2,2,2,2,2,2,2,2,1,2,1,20,2,4,2,2.5,2,2.5,4,2.5
0,19,4,2,3,2,1,1,3,2,3,3,1,2,3,3,2,1,1,1,1,1,4,4,1,80,2,5,1,2.5,1.5,2,4,3.5
1,17,4,3,4,4,4,3,4,4,4,4,4,3,4,3,4,3,3,3,4,4,2,4,0,40,3,3,4,4,3.5,4,2,4
1,20,3,2,3,4,4,4,4,2,3,5,4,3,4,2,4,3,1,2,3,3,3,2,1,60,3,4,3,2.5,3.5,4,2.5,3
1,19,4,3,3,3,4,1,2,4,3,3,1,3,4,4,1,2,3,2,3,3,3,4,1,60,3,4,3,3.5,2.5,3,4,3.5
1,19,4,4,3,3,2,3,3,2,2,3,4,3,4,4,3,2,2,2,3,2,3,3,1,60,3,4,3,2.5,2.5,2.5,3,3.5
0,18,4,4,2,4,1,1,3,2,3,1,4,4,4,4,4,2,2,3,1,1,2,1,1,40,4,3,1,2,3,2,2.5,3
1,19,3,2,4,4,4,4,3,4,2,1,1,1,2,1,1,1,2,3,2,3,2,2,1,40,1,3,2,4,2.5,3.5,4.5,3.5
0,20,5,3,5,1,1,1,1,5,1,2,1,1,2,2,3,2,4,4,4,2,3,5,1,60,1,2,4,5,1.5,1,5,5
0,19,1,1,4,1,2,3,2,3,3,3,2,1,3,3,1,1,1,1,1,1,1,1,2,20,1,5,1,3.5,1,2,3.5,2.5
0,19,3,2,4,3,2,3,1,2,2,3,4,1,1,3,3,4,2,1,5,5,4,4,1,80,1,5,5,3,3.5,1.5,3,3.5
1,19,3,2,1,2,3,3,4,1,2,3,2,5,1,2,5,5,5,1,2,1,2,2,1,40,5,5,2,1,3.5,3.5,4,2
1,100,5,5,1,2,1,3,3,2,4,3,3,3,2,2,1,1,1,3,4,5,1,5,1,20,3,3,4,1.5,1.5,2,2.5,3
1,20,2,3,3,2,2,3,2,2,3,4,5,5,3,3,3,2,2,1,1,4,2,2,1,40,5,5,1,2.5,2,2,2,2.5
0,20,2,3,1,2,4,2,2,5,3,3,3,5,5,1,4,2,2,5,4,4,3,3,1,60,5,1,4,3,2,3,3,1.5
1,21,1,1,2,1,1,2,4,3,2,1,1,4,1,2,1,1,1,4,4,3,3,1,2,60,4,2,4,2.5,1,2.5,4.5,1.5
0,20,3,4,2,3,3,2,3,3,3,2,1,4,2,1,4,1,1,5,3,2,2,2,1,40,4,1,3,2.5,2,3,4,2.5
0,100,5,5,1,2,1,3,3,2,4,3,3,3,2,2,1,1,1,3,4,5,1,5,1,20,3,3,4,1.5,1.5,2,2.5,3
0,18,3,3,4,1,2,3,2,5,1,1,2,2,4,1,1,1,4,3,1,2,3,2,1,60,2,3,1,4.5,1,2,4.5,3.5
0,18,3,2,1,1,1,5,3,1,3,5,4,2,1,3,3,3,3,4,4,1,2,3,1,40,2,2,4,1,2,2,2.5,2
1,19,3,4,1,2,2,1,3,4,4,1,3,3,2,1,1,1,2,3,3,2,3,3,1,60,3,3,3,2.5,1.5,2.5,2.5,2
1,32,4,3,1,3,1,4,3,3,2,1,1,1,2,5,1,1,1,2,1,3,2,4,1,40,1,4,1,2,2,2,4.5,2.5
0,18,3,4,2,1,1,2,3,3,2,3,2,5,1,1,1,1,2,3,4,3,3,2,1,60,5,3,4,2.5,1,2,4,2.5
1,19,2,3,3,2,1,1,1,1,1,1,2,1,1,2,3,3,3,3,4,3,4,1,1,80,1,3,4,2,2.5,1,4.5,2.5
0,20,3,2,2,2,1,3,2,1,3,2,3,1,2,2,2,2,1,1,5,4,4,2,1,80,1,5,5,1.5,2,1.5,3,2.5
1,22,5,2,3,5,5,1,4,1,2,1,1,2,3,3,3,2,2,3,4,5,4,2,1,80,2,3,4,2,3.5,4.5,4.5,4
1,19,4,2,1,2,3,2,1,1,2,1,2,5,2,5,5,5,5,5,3,5,4,2,1,80,5,1,3,1,3.5,2,4,2.5
0,21,4,4,4,4,4,5,3,1,2,3,1,1,2,1,1,3,2,2,2,2,2,2,1,40,1,4,2,2.5,3.5,3.5,4.5,4
0,20,3,4,4,4,2,3,2,1,2,2,3,1,3,1,2,4,1,1,1,4,4,2,1,80,1,5,1,2.5,4,2,3.5,3.5
1,19,2,1,2,4,3,3,2,2,4,3,1,1,2,2,1,1,1,1,1,2,3,1,2,60,1,5,1,2,2.5,2.5,3.5,2
0,19,3,2,2,5,4,3,1,4,3,2,2,4,1,1,2,3,2,1,1,2,5,3,1,100,4,5,1,3,4,2.5,3.5,2.5
1,20,3,2,3,4,4,4,1,1,3,3,3,4,2,1,5,4,3,4,3,3,3,1,1,60,4,2,3,2,4,2.5,3,3
0,19,4,3,2,1,1,2,2,5,4,3,1,1,2,1,1,2,5,3,2,4,4,2,1,80,1,3,2,3.5,1.5,1.5,3.5,3
0,19,3,2,3,2,4,4,3,5,5,5,3,1,1,2,1,3,3,1,3,2,2,4,1,40,1,5,3,4,2.5,3.5,2,3
1,18,2,3,2,5,2,4,1,2,2,2,3,3,2,3,2,5,2,3,2,2,4,4,1,80,3,3,2,2,5,1.5,3.5,2
0,19,2,1,2,2,3,3,1,2,2,3,4,3,3,4,2,3,2,2,2,2,2,4,1,40,3,4,2,2,2.5,2,3,2
0,22,2,2,3,3,1,5,5,1,2,1,4,3,3,2,1,1,2,2,2,4,2,5,1,40,3,4,2,2,2,3,3,2.5
0,21,2,2,5,5,5,5,1,4,2,3,1,1,1,1,3,5,2,2,1,1,3,2,1,60,1,4,1,4.5,5,3,4.5,3.5
0,20,2,2,5,3,2,3,1,4,3,3,4,4,1,5,3,3,1,2,1,1,2,3,1,40,4,4,1,4.5,3,1.5,2.5,3.5
0,20,3,4,2,5,1,2,1,2,2,3,1,5,1,2,1,4,1,2,1,3,1,2,1,20,5,4,1,2,4.5,1,4.5,2.5
0,19,5,5,5,4,4,2,1,2,4,3,1,2,3,1,1,1,1,1,3,5,5,2,1,100,2,5,3,3.5,2.5,2.5,3.5,5
0,20,4,4,4,4,1,2,2,2,2,1,1,3,2,3,2,2,5,4,3,1,3,4,1,60,3,2,3,3,3,1.5,4.5,4
0,18,5,5,5,4,3,3,5,3,3,3,1,2,3,2,1,2,1,5,5,5,4,5,1,80,2,1,5,4,3,4,4,5
0,19,3,3,2,2,3,1,4,4,1,2,1,2,3,1,3,2,2,2,3,2,4,1,1,80,2,4,3,3,2,3.5,5,2.5
0,20,4,2,5,3,5,1,3,3,2,4,3,3,3,2,4,1,1,1,4,4,4,3,1,80,3,5,4,4,2,4,3.5,4.5
0,20,5,2,2,2,3,2,1,1,1,1,1,5,2,2,2,2,1,1,1,1,4,1,1,80,5,5,1,1.5,2,2,5,3.5
0,20,3,4,4,2,3,1,1,4,3,2,3,1,2,2,4,1,1,4,3,1,4,1,1,80,1,2,3,4,1.5,2,3,3.5
0,19,1,3,1,5,1,1,3,1,2,1,2,1,3,1,2,2,5,4,5,2,3,2,1,60,1,2,5,1,3.5,2,4,1
1,20,3,2,2,2,5,2,3,2,3,3,2,1,1,1,3,4,2,1,5,2,4,2,1,80,1,5,5,2,3,4,3.5,2.5
0,36,3,2,2,3,3,3,3,5,5,1,2,1,3,3,3,4,4,1,4,1,3,3,1,60,1,5,4,3.5,3.5,3,2.5,2.5
1,37,4,4,3,2,3,2,3,1,1,4,5,4,2,2,2,2,1,3,5,4,3,5,1,60,4,3,5,2,2,3,3,3.5
0,19,2,1,2,3,2,3,4,5,3,3,3,5,4,3,2,2,3,2,4,3,3,4,1,60,5,4,4,3.5,2.5,3,3,2
1,19,2,1,3,2,2,3,3,1,2,2,2,2,1,5,1,1,4,1,2,2,4,2,1,80,2,5,2,2,1.5,2.5,4,2.5
